Date,Open,High,Low,Close,Adj Close,Volume
2012-10-10,1794.9000244140625,1831.550048828125,1787.699951171875,1814.3499755859375,1349.1514892578125,276598
2012-10-11,1810.0,1829.0,1795.0,1806.1500244140625,1343.0540771484375,499665
2012-10-12,1800.050048828125,1821.800048828125,1775.1500244140625,1778.8499755859375,1322.7537841796875,219122
2012-10-15,1771.0,1782.0,1762.0,1767.449951171875,1314.2767333984375,206950
2012-10-16,1769.0,1810.0,1757.050048828125,1798.9000244140625,1337.6632080078125,446588
2012-10-17,1810.0,1815.0,1781.0999755859375,1808.9000244140625,1345.0989990234375,237920
2012-10-18,1816.0,1849.0,1802.1500244140625,1841.449951171875,1369.30322265625,330177
2012-10-19,1838.0999755859375,1855.0,1812.300048828125,1849.949951171875,1375.6236572265625,309638
2012-10-22,1844.449951171875,1847.550048828125,1819.0,1827.6500244140625,1359.041748046875,143675
2012-10-23,1808.0999755859375,1814.0,1782.300048828125,1795.75,1335.3206787109375,391862
2012-10-25,1755.0,1840.0,1751.0,1832.300048828125,1362.499267578125,915929
2012-10-29,1870.0,1919.6500244140625,1868.199951171875,1904.699951171875,1416.3358154296875,550020
2012-10-30,1900.050048828125,1909.0999755859375,1827.1500244140625,1872.0999755859375,1392.0946044921875,399260
2012-10-31,1872.0999755859375,1893.9000244140625,1853.6500244140625,1880.0,1397.968994140625,186534
2012-11-01,1880.0,1917.800048828125,1867.5,1910.0,1420.277099609375,473654
2012-11-02,1920.25,1950.0,1920.25,1945.800048828125,1446.89794921875,393326
2012-11-05,1947.0,1966.0,1935.0999755859375,1949.1500244140625,1449.388916015625,214424
2012-11-06,1945.199951171875,1954.949951171875,1914.3499755859375,1935.75,1439.4248046875,227595
2012-11-07,1934.050048828125,1963.949951171875,1920.0,1946.199951171875,1447.1953125,302703
2012-11-08,1932.0,1946.0,1915.5,1923.050048828125,1429.98095703125,262645
2012-11-09,1920.949951171875,1920.949951171875,1892.5,1908.199951171875,1418.9385986328125,247090
2012-11-12,1914.6500244140625,1915.0,1867.449951171875,1872.4000244140625,1392.3175048828125,276786
2012-11-15,1855.0,1861.9000244140625,1825.0,1839.6500244140625,1367.964599609375,350591
2012-11-16,1849.0,1855.5999755859375,1801.550048828125,1815.6500244140625,1350.1180419921875,375598
